order_id,order_date,region,category,product,channel,customer_segment,quantity,unit_price,discount_pct,revenue,cost,profit,rating
101951,2023-01-30,North,Grocery,Snacks Combo,In-Store,Premium Member,5,895.94,10,4031.73,2525.53,1506.2,
101952,2024-02-15,North,Beauty,Lipstick,In-Store,Returning Customer,4,460.66,0,1842.64,1083.01,759.63,3.0
101953,2023-12-21,South,Clothing,Jacket,In-Store,Returning Customer,2,645.17,0,1290.34,929.77,360.57,4.0
101954,2024-11-02,West,Beauty,Shampoo,Online,Premium Member,4,324.7,15,1103.98,920.2,183.78,5.0
101955,2023-07-24,North,Electronics,Smartphone,Online,New Customer,5,12806.16,10,57627.72,43003.99,14623.73,
101956,2024-08-14,South,Clothing,Sneakers,Online,New Customer,3,1412.75,20,3390.6,2691.95,698.65,
101957,2023-08-19,East,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,3,6924.23,0,20772.69,14513.4,6259.29,4.0
101958,2023-12-24,North,Sports,Cricket Bat,In-Store,Premium Member,5,5886.44,10,26488.98,19695.24,6793.74,5.0
101959,2024-04-11,North,Grocery,Cooking Oil,In-Store,New Customer,3,508.46,5,1449.11,920.82,528.29,3.0
101960,2023-02-17,West,Sports,Cricket Bat,In-Store,Returning Customer,2,5897.33,5,11204.93,8700.91,2504.02,4.0
101961,2024-11-06,West,Beauty,Sunscreen,In-Store,New Customer,1,1259.59,10,1133.63,739.19,394.44,4.0
101962,2023-07-22,North,Electronics,Laptop,Online,New Customer,3,12091.64,10,32647.43,24586.26,8061.17,5.0
101963,2023-06-23,West,Beauty,Lipstick,Online,New Customer,5,1011.7,0,5058.5,3505.41,1553.09,4.0
101964,2023-04-17,West,Electronics,Smartphone,Online,Returning Customer,3,36781.75,5,104827.99,64886.4,39941.59,4.0
101965,2024-06-09,East,Grocery,Snacks Combo,In-Store,Premium Member,3,347.32,5,989.86,608.55,381.31,
101966,2024-11-25,North,Beauty,Lipstick,In-Store,Returning Customer,3,1722.75,20,4134.6,3278.71,855.89,5.0
101967,2024-02-20,East,Beauty,Shampoo,Online,New Customer,1,697.79,15,593.12,446.99,146.13,3.0
101968,2023-03-30,West,Clothing,T-Shirt,Online,New Customer,3,929.05,20,2229.72,1866.34,363.38,5.0
101969,2024-05-11,North,Clothing,Sneakers,Online,Returning Customer,4,744.63,15,2531.74,2191.43,340.31,4.0
101970,2024-05-24,East,Home & Kitchen,Vacuum Cleaner,In-Store,Premium Member,4,10405.25,0,41621.0,30826.81,10794.19,4.0
101971,2024-08-07,East,Beauty,Face Wash,Online,Returning Customer,2,739.16,15,1256.57,824.3,432.27,
101972,2023-08-10,East,Electronics,Bluetooth Speaker,Online,New Customer,4,3124.46,0,12497.84,7400.76,5097.08,
101973,2024-11-07,East,Home & Kitchen,Mixer Grinder,In-Store,New Customer,5,10150.59,5,48215.3,32192.25,16023.05,3.0
101974,2024-01-04,North,Sports,Cricket Bat,In-Store,New Customer,1,3959.65,10,3563.68,2787.62,776.06,4.0
101975,2023-07-26,West,Beauty,Shampoo,Online,Premium Member,2,428.96,5,815.02,596.3,218.72,
101976,2023-05-25,east,Clothing,T-Shirt,In-Store,Returning Customer,1,3490.88,0,3490.88,2433.46,1057.42,4.0
101977,2023-03-25,North,Home & Kitchen,Mixer Grinder,Online,Premium Member,5,8963.5,20,35854.0,31671.83,4182.17,4.0
101978,2023-05-13,North,Sports,Dumbbells,In-Store,Premium Member,2,1119.89,0,2239.78,1270.2,969.58,4.0
101979,2023-11-10,West,Electronics,Bluetooth Speaker,Online,New Customer,1,38847.35,5,36904.98,28374.93,8530.05,4.0
101980,2023-12-25,West,Electronics,Smartphone,Online,Returning Customer,3,29430.2,10,79461.54,62445.54,17016.0,
101981,2024-06-10,North,Sports,Cricket Bat,In-Store,Premium Member,3,5528.95,10,14928.16,9727.5,5200.66,5.0
101982,2024-04-07,East,Sports,Yoga Mat,Online,New Customer,5,5310.59,0,26552.95,16807.8,9745.15,
101983,2024-11-02,North,Grocery,Cooking Oil,Online,New Customer,4,198.54,5,754.45,475.94,278.51,4.0
101984,2023-06-27,East,Grocery,Rice 5kg,Online,Returning Customer,4,694.33,0,2777.32,2055.27,722.05,4.0
101985,2023-11-02,South,Sports,Running Shoes,In-Store,Premium Member,2,4986.58,5,9474.5,5541.55,3932.95,
101986,2023-07-13,South,Beauty,Lipstick,Online,Returning Customer,5,1326.29,10,5968.3,4007.41,1960.89,
101987,2024-03-26,East,Clothing,Sneakers,Online,New Customer,3,600.37,0,1801.11,1019.02,782.09,5.0
101988,2023-12-08,West,Sports,Yoga Mat,In-Store,Premium Member,2,1132.65,0,2265.3,1596.02,669.28,5.0
101989,2023-02-23,North,Sports,Dumbbells,Online,Premium Member,1,2233.87,5,2122.18,1431.99,690.19,5.0
101990,2023-07-18,West,Grocery,Cooking Oil,Online,New Customer,4,556.51,0,2226.04,1322.56,903.48,
101991,2023-06-24,West,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,2,5728.37,0,11456.74,7595.2,3861.54,
101992,2023-10-16,West,Grocery,Tea Pack,Online,Returning Customer,2,639.31,5,1214.69,831.88,382.81,5.0
101993,2024-12-05,West,Grocery,Snacks Combo,Online,Returning Customer,1,879.9,0,879.9,543.93,335.97,1.0
101994,2023-08-17,West,Clothing,T-Shirt,Online,Premium Member,1,695.81,5,661.02,521.38,139.64,
101995,2024-04-29,West,Grocery,Tea Pack,Online,New Customer,2,884.85,10,1592.73,1084.75,507.98,3.0
101996,2024-12-28,South,Beauty,Shampoo,Online,Returning Customer,4,1226.68,0,4906.72,3024.25,1882.47,5.0
101997,2023-03-06,South,Grocery,Tea Pack,In-Store,New Customer,2,530.01,0,1060.02,794.87,265.15,4.0
101998,2023-09-20,North,Beauty,Sunscreen,Online,New Customer,4,1248.13,15,4243.64,3430.2,813.44,3.0
101999,2024-11-14,North,Sports,Running Shoes,Online,Returning Customer,3,5580.87,5,15905.48,11855.42,4050.06,
102000,2024-10-31,West,Home & Kitchen,Cookware Set,Online,Returning Customer,3,5584.59,0,16753.77,10710.13,6043.64,4.0
102001,2024-08-17,North,Clothing,Dress,Online,New Customer,2,3133.92,10,5641.06,4195.63,1445.43,
102002,2024-07-26,West,Beauty,Face Wash,Online,Returning Customer,3,1379.5,0,4138.5,2566.99,1571.51,
102003,2024-06-21,West,Electronics,Laptop,In-Store,Returning Customer,3,32860.65,20,78865.56,71211.95,7653.61,
102004,2023-09-17,West,Sports,Dumbbells,In-Store,New Customer,2,1712.58,0,3425.16,1918.46,1506.7,5.0
102005,2024-06-19,South,Beauty,Shampoo,Online,New Customer,3,466.47,10,1259.47,858.98,400.49,2.0
102006,2024-05-15,East,Home & Kitchen,Cookware Set,Online,Returning Customer,1,6103.3,20,4882.64,3882.91,999.73,4.0
102007,2024-10-12,North,Sports,Yoga Mat,In-Store,Returning Customer,5,2408.22,15,10234.93,7542.38,2692.55,4.0
102008,2024-11-29,North,Home & Kitchen,Mixer Grinder,Online,Premium Member,1,6189.21,15,5260.83,3922.79,1338.04,
102009,2024-10-21,East,Beauty,Sunscreen,Online,Returning Customer,4,628.1,0,2512.4,1720.6,791.8,4.0
102010,2023-10-14,East,Beauty,Face Wash,In-Store,Returning Customer,4,821.5,5,3121.7,1934.0,1187.7,
102011,2023-02-02,West,Clothing,Dress,Online,Premium Member,3,2132.37,15,5437.54,4040.54,1397.0,5.0
102012,2024-01-30,South,Home & Kitchen,Cookware Set,Online,Returning Customer,3,10465.89,15,26688.02,20224.44,6463.58,5.0
102013,2023-06-06,North,Grocery,Tea Pack,Online,Returning Customer,1,182.4,0,182.4,131.41,50.99,5.0
102014,2023-12-04,East,Grocery,Cooking Oil,Online,New Customer,5,650.63,5,3090.49,1801.32,1289.17,5.0
102015,2024-01-15,North,Electronics,Headphones,Online,Premium Member,4,19166.98,10,69001.13,48004.03,20997.1,
102016,2024-05-30,North,Grocery,Rice 5kg,In-Store,Returning Customer,1,610.1,10,549.09,366.69,182.4,4.0
102017,2023-01-14,East,Beauty,Shampoo,In-Store,Returning Customer,4,854.29,0,3417.16,2196.73,1220.43,
102018,2023-07-16,South,Home & Kitchen,Air Fryer,Online,New Customer,4,9196.29,5,34945.9,23596.18,11349.72,3.0
102019,2023-06-11,North,Clothing,Dress,Online,Returning Customer,5,2541.26,0,12706.3,7123.34,5582.96,5.0
102020,2024-09-06,South,Electronics,Headphones,Online,Returning Customer,5,14128.22,5,67109.04,45727.31,21381.73,4.0
102021,2024-08-07,South,Grocery,Rice 5kg,Online,Returning Customer,5,768.48,0,3842.4,2199.95,1642.45,
102022,2023-10-08,North,Grocery,Tea Pack,Online,New Customer,5,886.46,5,4210.69,2625.73,1584.96,4.0
102023,2024-11-05,South,Grocery,Cooking Oil,Online,Returning Customer,3,367.69,5,1047.92,607.56,440.36,3.0
102024,2023-01-26,East,Clothing,Dress,Online,Premium Member,2,1546.49,5,2938.33,1901.95,1036.38,4.0
102025,2024-07-14,South,Beauty,Lipstick,Online,Returning Customer,4,1069.46,5,4063.95,3121.61,942.34,3.0
102026,2023-10-14,North,Clothing,Sneakers,Online,New Customer,3,2323.49,10,6273.42,4244.92,2028.5,4.0
102027,2024-11-07,South,Sports,Yoga Mat,In-Store,Returning Customer,1,3514.93,0,3514.93,2521.76,993.17,4.0
102028,2023-08-17,South,Grocery,Tea Pack,In-Store,Premium Member,5,523.68,0,2618.4,1846.23,772.17,5.0
102029,2023-09-19,South,Grocery,Cooking Oil,Online,Returning Customer,1,498.53,5,473.6,341.24,132.36,
102030,2023-02-22,North,Sports,Yoga Mat,Online,Premium Member,4,4886.03,15,16612.5,11657.32,4955.18,
102031,2024-10-08,South,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,4,3323.68,0,13294.72,8878.83,4415.89,3.0
102032,2024-11-16,North,Beauty,Face Wash,Online,New Customer,3,1024.27,0,3072.81,2179.26,893.55,
102033,2024-07-31,East,Sports,Dumbbells,Online,Returning Customer,4,1570.8,20,5026.56,4427.75,598.81,4.0
102034,2024-11-20,North,Home & Kitchen,Air Fryer,In-Store,Returning Customer,5,4783.26,5,22720.48,14400.62,8319.86,
102035,2023-03-07,East,Beauty,Shampoo,In-Store,Returning Customer,3,416.54,5,1187.14,918.44,268.7,
102036,2023-12-16,West,Clothing,Jacket,In-Store,New Customer,3,2508.75,0,7526.25,4313.19,3213.06,4.0
102037,2024-01-31,North,Beauty,Face Wash,Online,Returning Customer,1,325.83,0,325.83,183.26,142.57,
102038,2024-08-08,South,Grocery,Tea Pack,In-Store,Returning Customer,3,885.09,0,2655.27,1598.14,1057.13,
102039,2023-09-13,West,Clothing,Sneakers,Online,Premium Member,4,859.39,5,3265.68,2156.81,1108.87,
102040,2024-05-28,North,Sports,Running Shoes,Online,Premium Member,5,1907.26,10,8582.67,5700.37,2882.3,4.0
102041,2024-06-01,North,Beauty,Shampoo,In-Store,Returning Customer,2,1094.85,0,2189.7,1638.46,551.24,2.0
102042,2024-03-07,South,Sports,Yoga Mat,Online,New Customer,5,2995.61,5,14229.15,11092.16,3136.99,4.0
102043,2023-08-17,East,Home & Kitchen,Mixer Grinder,Online,Returning Customer,5,5440.16,5,25840.76,17800.66,8040.1,
102044,2023-06-08,North,Sports,Yoga Mat,In-Store,Returning Customer,5,1142.48,15,4855.54,3555.82,1299.72,1.0
102045,2024-03-26,East,Grocery,Snacks Combo,Online,Premium Member,2,279.68,0,559.36,357.1,202.26,5.0
102046,2023-01-26,West,Sports,Dumbbells,Online,Premium Member,4,5710.16,5,21698.61,14127.25,7571.36,4.0
102047,2023-05-21,East,Home & Kitchen,Vacuum Cleaner,Online,Premium Member,1,1324.32,0,1324.32,845.8,478.52,
102048,2023-09-15,North,Grocery,Snacks Combo,In-Store,Returning Customer,3,713.18,5,2032.56,1446.78,585.78,5.0
102049,2023-12-19,South,Home & Kitchen,Air Fryer,Online,New Customer,1,10834.42,0,10834.42,6371.42,4463.0,
102050,2024-04-21,South,Beauty,Face Wash,In-Store,Returning Customer,4,194.24,0,776.96,463.6,313.36,4.0
102051,2023-05-30,North,Clothing,Dress,Online,New Customer,2,2578.51,0,5157.02,3461.8,1695.22,4.0
102052,2023-04-26,North,Grocery,Cooking Oil,In-Store,New Customer,1,776.45,0,776.45,467.53,308.92,5.0
102053,2024-04-03,West,Grocery,Snacks Combo,In-Store,Returning Customer,3,738.62,10,1994.27,1615.57,378.7,5.0
102054,2024-07-17,East,Grocery,Tea Pack,Online,Returning Customer,4,834.31,5,3170.38,2031.32,1139.06,4.0
102055,2023-07-12,North,Home & Kitchen,Cookware Set,In-Store,Premium Member,3,4111.1,10,11099.97,6868.0,4231.97,
102056,2023-04-10,West,Home & Kitchen,Mixer Grinder,In-Store,Returning Customer,5,9684.32,0,48421.6,31206.75,17214.85,
102057,2024-06-24,North,Clothing,Sneakers,In-Store,Premium Member,4,1610.59,5,6120.24,4286.68,1833.56,3.0
102058,2024-07-30,West,Electronics,Bluetooth Speaker,Online,Returning Customer,2,22897.17,5,43504.62,31398.89,12105.73,5.0
102059,2023-11-09,West,Electronics,Smartphone,In-Store,New Customer,3,33237.43,20,79769.83,57169.16,22600.67,3.0
102060,2024-03-15,South,Home & Kitchen,Cookware Set,In-Store,Premium Member,4,2293.95,15,7799.43,5766.3,2033.13,4.0
102061,2024-12-19,North,Sports,Yoga Mat,Online,New Customer,2,2267.69,5,4308.61,3315.78,992.83,4.0
102062,2023-11-20,North,Grocery,Tea Pack,In-Store,Premium Member,2,644.19,10,1159.54,863.51,296.03,5.0
102063,2023-08-22,South,Clothing,Dress,Online,New Customer,5,3414.48,15,14511.54,9443.02,5068.52,5.0
102064,2024-10-23,East,Clothing,Jeans,In-Store,Premium Member,3,2359.31,0,7077.93,4636.81,2441.12,4.0
102065,2024-03-25,South,Grocery,Snacks Combo,Online,Returning Customer,5,117.24,0,586.2,367.47,218.73,
102066,2024-05-29,North,Home & Kitchen,Air Fryer,In-Store,Returning Customer,4,11690.08,5,44422.3,27909.54,16512.76,
102067,2024-05-18,North,Grocery,Rice 5kg,In-Store,Returning Customer,4,606.49,10,2183.36,1514.71,668.65,5.0
102068,2023-09-05,North,Electronics,Laptop,In-Store,New Customer,3,22553.2,0,67659.6,48954.55,18705.05,
102069,2023-03-24,North,Home & Kitchen,Mixer Grinder,Online,New Customer,2,10131.23,0,20262.46,14202.45,6060.01,3.0
102070,2023-11-10,East,Grocery,Tea Pack,Online,Premium Member,4,427.64,0,1710.56,964.77,745.79,4.0
102071,2024-12-16,South,Grocery,Snacks Combo,In-Store,Premium Member,3,332.05,10,896.54,722.91,173.63,4.0
102072,2023-10-30,South,Clothing,Jeans,In-Store,Returning Customer,5,1076.55,5,5113.61,3211.9,1901.71,5.0
102073,2024-01-27,West,Sports,Running Shoes,Online,Returning Customer,1,2864.74,5,2721.5,1615.88,1105.62,5.0
102074,2023-02-06,South,Beauty,Sunscreen,In-Store,Returning Customer,3,1679.98,0,5039.94,2886.1,2153.84,4.0
102075,2024-11-21,South,Beauty,Lipstick,Online,Premium Member,5,1795.62,10,8080.29,5429.36,2650.93,
102076,2024-04-11,East,Home & Kitchen,Vacuum Cleaner,Online,New Customer,2,7966.84,0,15933.68,9461.88,6471.8,5.0
102077,2024-12-31,North,Grocery,Cooking Oil,In-Store,Premium Member,5,747.41,5,3550.2,2736.68,813.52,1.0
102078,2024-07-02,West,Home & Kitchen,Air Fryer,Online,New Customer,3,10249.35,0,30748.05,20938.53,9809.52,
102079,2023-10-13,East,Clothing,Sneakers,Online,Premium Member,2,1359.13,5,2582.35,1703.98,878.37,
102080,2024-06-10,North,Beauty,Face Wash,In-Store,New Customer,3,1167.12,5,3326.29,2278.02,1048.27,4.0
102081,2023-04-18,North,Grocery,Snacks Combo,Online,Returning Customer,1,579.43,0,579.43,394.15,185.28,5.0
102082,2023-10-28,South,Clothing,T-Shirt,Online,Premium Member,4,2063.73,20,6603.94,6160.23,443.71,
102083,2024-09-08,North,Clothing,T-Shirt,Online,New Customer,3,1996.7,0,5990.1,3714.12,2275.98,
102084,2023-10-29,North,Beauty,Shampoo,In-Store,New Customer,4,848.12,0,3392.48,2533.11,859.37,1.0
102085,2023-05-17,West,Sports,Cricket Bat,In-Store,Premium Member,4,1107.34,0,4429.36,3032.46,1396.9,
102086,2023-07-05,South,Clothing,Dress,Online,,1,1803.21,0,1803.21,1333.64,469.57,2.0
102087,2023-08-28,South,Electronics,Smartphone,Online,Returning Customer,3,41496.69,0,124490.07,76999.88,47490.19,
102088,2023-07-31,North,Sports,Running Shoes,In-Store,New Customer,4,4707.33,5,17887.85,13218.06,4669.79,
102089,2024-09-14,East,Beauty,Shampoo,Online,New Customer,1,1315.53,5,1249.75,782.4,467.35,4.0
102090,2024-11-15,East,Beauty,Sunscreen,In-Store,New Customer,5,864.61,5,4106.9,3232.61,874.29,
102091,2023-04-14,East,Home & Kitchen,Mixer Grinder,Online,New Customer,4,10485.78,0,41943.12,28547.19,13395.93,2.0
102092,2024-10-04,East,Clothing,Sneakers,Online,Premium Member,2,2278.61,5,4329.36,2801.15,1528.21,
102093,2023-02-27,East,Sports,Running Shoes,In-Store,New Customer,4,3249.4,15,11047.96,9383.14,1664.82,5.0
102094,2023-08-31,East,Clothing,Dress,Online,Returning Customer,2,1716.12,5,3260.63,1975.87,1284.76,2.0
102095,2024-03-23,North,Grocery,Rice 5kg,In-Store,Returning Customer,1,96.71,10,87.04,71.15,15.89,
102096,2023-09-17,South,Beauty,Face Wash,Online,Returning Customer,2,1454.91,0,2909.82,2058.67,851.15,3.0
102097,2023-02-01,South,Beauty,Sunscreen,Online,New Customer,4,1604.31,15,5454.65,4625.48,829.17,5.0
102098,2024-05-18,East,Home & Kitchen,Mixer Grinder,In-Store,Returning Customer,5,5868.08,15,24939.34,20217.93,4721.41,5.0
102099,2024-04-25,North,Home & Kitchen,Mixer Grinder,Online,Returning Customer,2,8079.67,15,13735.44,9710.4,4025.04,
102100,2023-09-22,East,Sports,Dumbbells,In-Store,Returning Customer,1,2150.45,15,1827.88,1599.51,228.37,3.0
102101,2023-05-04,North,Beauty,Lipstick,Online,Premium Member,3,1249.06,15,3185.1,2459.66,725.44,
102102,2023-09-13,South,Beauty,Sunscreen,Online,,1,906.78,5,861.44,627.04,234.4,5.0
102103,2023-04-30,North,Beauty,Face Wash,Online,Returning Customer,2,1496.06,0,2992.12,1647.76,1344.36,4.0
102104,2024-08-28,East,Clothing,Jeans,In-Store,New Customer,5,2772.98,5,13171.66,9521.25,3650.41,
102105,2023-08-21,East,Clothing,Sneakers,Online,New Customer,4,2139.86,10,7703.5,5289.13,2414.37,2.0
102106,2023-12-06,East,Electronics,Bluetooth Speaker,Online,Returning Customer,5,27892.07,10,125514.32,95468.72,30045.6,3.0
102107,2023-04-26,West,Beauty,Face Wash,In-Store,Returning Customer,3,1610.36,0,4831.08,3018.91,1812.17,5.0
102108,2024-09-04,East,Clothing,Jacket,Online,Returning Customer,5,1800.59,10,8102.65,6603.5,1499.15,3.0
102109,2024-11-18,West,Electronics,Headphones,In-Store,Premium Member,2,18410.78,10,33139.4,20373.54,12765.86,
102110,2023-05-08,North,Grocery,Rice 5kg,Online,Premium Member,3,597.89,0,1793.67,1029.68,763.99,
102111,2023-12-23,North,Clothing,Sneakers,In-Store,Returning Customer,4,2854.72,15,9706.05,6462.96,3243.09,2.0
102112,2024-04-03,South,Grocery,Rice 5kg,In-Store,Premium Member,3,701.28,0,2103.84,1268.27,835.57,1.0
102113,2023-04-02,West,Sports,Yoga Mat,Online,Returning Customer,5,932.61,5,4429.9,3278.5,1151.4,
102114,2024-07-04,South,Beauty,Sunscreen,In-Store,Returning Customer,5,767.73,0,3838.65,2664.27,1174.38,5.0
102115,2024-09-14,East,Electronics,Laptop,In-Store,New Customer,2,7278.99,0,14557.98,9545.58,5012.4,5.0
102116,2024-07-30,East,Grocery,Tea Pack,Online,Premium Member,1,220.38,5,209.36,147.49,61.87,
102117,2023-01-27,South,Electronics,Smartphone,Online,Returning Customer,3,30132.35,5,85877.2,65041.75,20835.45,4.0
102118,2023-11-02,East,Electronics,Smartwatch,In-Store,Premium Member,4,31519.84,0,126079.36,76425.79,49653.57,4.0
102119,2024-10-26,East,Electronics,Laptop,Online,Premium Member,5,20276.32,20,81105.28,59716.69,21388.59,
102120,2024-11-05,East,Grocery,Rice 5kg,Online,Returning Customer,5,335.65,0,1678.25,1085.08,593.17,4.0
102121,2023-04-10,South,Beauty,Face Wash,Online,Premium Member,5,213.14,15,905.84,746.46,159.38,
102122,2024-11-13,North,Grocery,Snacks Combo,Online,Returning Customer,4,675.27,0,2701.08,1767.88,933.2,
102123,2023-11-02,North,Beauty,Face Wash,Online,Returning Customer,3,1212.66,20,2910.38,2227.73,682.65,
102124,2023-09-23,West,Grocery,Tea Pack,Online,Returning Customer,1,688.96,5,654.51,401.27,253.24,4.0
102125,2024-03-11,North,Electronics,Smartwatch,Online,,3,6485.5,20,15565.2,13914.61,1650.59,4.0
102126,2024-06-07,North,Grocery,Tea Pack,Online,Returning Customer,2,770.95,20,1233.52,961.02,272.5,3.0
102127,2024-05-23,East,Sports,Running Shoes,In-Store,,2,4625.74,10,8326.33,5334.81,2991.52,4.0
102128,2023-04-09,North,Beauty,Lipstick,Online,Returning Customer,1,1122.27,0,1122.27,769.81,352.46,3.0
102129,2023-01-22,East,Home & Kitchen,Mixer Grinder,Online,Premium Member,3,8724.21,10,23555.37,15053.55,8501.82,3.0
102130,2023-10-19,East,Electronics,Laptop,Online,Returning Customer,4,13953.6,15,47442.24,39023.31,8418.93,
102131,2024-01-11,South,Clothing,Sneakers,Online,Premium Member,3,2913.19,5,8302.59,6412.04,1890.55,5.0
102132,2023-11-25,West,Electronics,Smartphone,Online,Premium Member,5,15628.85,10,70329.82,56265.48,14064.34,1.0
102133,2024-05-16,East,Clothing,Jeans,Online,Premium Member,4,3490.64,20,11170.05,10305.85,864.2,5.0
102134,2024-02-19,North,Electronics,Smartwatch,Online,Returning Customer,3,43662.29,15,111338.84,82017.89,29320.95,4.0
102135,2024-07-22,South,Sports,Dumbbells,Online,Returning Customer,4,2802.21,20,8967.07,6557.87,2409.2,
102136,2023-03-20,West,Home & Kitchen,Cookware Set,In-Store,Returning Customer,5,7109.67,0,35548.35,23787.78,11760.57,
102137,2024-07-02,West,Grocery,Snacks Combo,In-Store,,1,268.06,5,254.66,194.14,60.52,
102138,2024-05-17,North,Grocery,Tea Pack,Online,Premium Member,4,92.28,0,369.12,215.7,153.42,
102139,2024-03-24,North,Sports,Running Shoes,Online,New Customer,5,3475.12,15,14769.26,9576.2,5193.06,
102140,2023-09-04,West,Clothing,T-Shirt,Online,Returning Customer,4,658.75,10,2371.5,1972.42,399.08,4.0
102141,2024-03-19,North,Electronics,Headphones,In-Store,Returning Customer,2,18059.22,0,36118.44,23214.06,12904.38,4.0
102142,2023-03-12,West,Clothing,Sneakers,Online,New Customer,5,3224.79,10,14511.56,10502.77,4008.79,5.0
102143,2024-12-20,North,Home & Kitchen,Air Fryer,Online,New Customer,5,11548.13,5,54853.62,43225.39,11628.23,5.0
102144,2024-05-28,west,Beauty,Sunscreen,Online,New Customer,1,1492.48,0,1492.48,846.84,645.64,4.0
102145,2023-09-15,East,Electronics,Bluetooth Speaker,Online,New Customer,4,5067.48,20,16215.94,12750.02,3465.92,5.0
102146,2024-10-15,South,Clothing,Sneakers,Online,Premium Member,3,1104.22,15,2815.76,2016.77,798.99,2.0
